Rental ID,Customer Name,Country,Rental Start Date,Rental End Date,Car Type,Rental Source,Total Cost,Payment Status,Cancellation Status,Revenue
R02067,Michael Shelton,Saint Lucia,2023-07-08 00:00:00,2023-07-13 00:00:00,Coupe,Online,294.77,Paid,Not Cancelled,592.77
R41793,Paul Ingram,Colombia,2023-09-30 00:00:00,2023-10-02 00:00:00,Convertible,In-Store,489.76,Paid,Cancelled,0
R34014,Vanessa Bender,Cambodia,2023-04-15 00:00:00,2023-04-19 00:00:00,Sedan,Third-party,115.7,Pending,Cancelled,0
R22903,Anna Velez,Iran,2023-07-09 00:00:00,2023-07-11 00:00:00,SUV,Third-party,187.32,Paid,Not Cancelled,349.32
R00647,Natalie Castaneda,Ghana,2023-05-26 00:00:00,2023-05-31 00:00:00,Hatchback,Third-party,226.02,Pending,Not Cancelled,191.02
R93021,Alison Bush,Iceland,2023-03-29 00:00:00,2023-03-29 00:00:00,Sedan,Online,242.63,Pending,Not Cancelled,-74.37
R14566,Anthony Ford,Mexico,2023-04-16 00:00:00,2023-04-19 00:00:00,Coupe,In-Store,195,Pending,Cancelled,0
R54631,Ryan Guerrero,Central African Republic,2023-04-07 00:00:00,2023-04-09 00:00:00,Coupe,In-Store,492.52,Paid,Not Cancelled,794.52
R71905,Maria Wolfe,Romania,2023-01-06 00:00:00,2023-01-10 00:00:00,Sedan,Online,175.55,Paid,Not Cancelled,-510.45
R85183,Sharon Williams,Djibouti,2023-08-04 00:00:00,2023-08-05 00:00:00,Coupe,Third-party,136.52,Pending,Cancelled,0
R28046,Jose Ferguson,Singapore,2023-10-29 00:00:00,2023-11-04 00:00:00,Hatchback,Third-party,91.72,Paid,Not Cancelled,32.72
R70242,Stacy Hardin,Italy,2023-11-19 00:00:00,2023-11-20 00:00:00,SUV,Online,218,Paid,Cancelled,0
R62116,Michael Miller,France,2023-07-30 00:00:00,2023-08-01 00:00:00,SUV,Online,454.75,Paid,Not Cancelled,366.75
R34969,Keith Phillips,Czech Republic,2023-01-28 00:00:00,2023-02-02 00:00:00,Sedan,Third-party,340.78,Paid,Not Cancelled,-191.22
R52378,Isaac Carr,Seychelles,2023-05-18 00:00:00,2023-05-19 00:00:00,SUV,Third-party,396.09,Pending,Cancelled,0
R46395,Teresa Patterson,Cook Islands,2023-08-03 00:00:00,2023-08-06 00:00:00,SUV,In-Store,427.94,Paid,Cancelled,0
R72487,Angela Nelson,Anguilla,2023-07-26 00:00:00,2023-07-26 00:00:00,SUV,Online,341.96,Paid,Not Cancelled,692.96
R33778,Kari Cox,Bahrain,2023-02-02 00:00:00,2023-02-07 00:00:00,SUV,Third-party,153.41,Pending,Cancelled,0
R29640,Jennifer Ayers,French Guiana,2023-02-03 00:00:00,2023-02-05 00:00:00,Hatchback,Third-party,183.72,Pending,Not Cancelled,58.72
R10292,Amanda Sanders,Costa Rica,2023-05-01 00:00:00,2023-05-06 00:00:00,Coupe,Online,249.53,Pending,Not Cancelled,360.53
R93922,Yvonne Roberts,Singapore,2023-03-27 00:00:00,2023-04-02 00:00:00,SUV,Online,65.53,Pending,Cancelled,0
R09446,Gabriela Harrison,Saint Pierre and Miquelon,2023-01-23 00:00:00,2023-01-29 00:00:00,Hatchback,Online,281.46,Pending,Cancelled,0
R82089,Betty Bruce,Guatemala,2023-05-07 00:00:00,2023-05-07 00:00:00,Sedan,In-Store,346.17,Paid,Cancelled,0
R35699,Michael Thompson,Yemen,2023-09-17 00:00:00,2023-09-19 00:00:00,SUV,Third-party,249.75,Pending,Cancelled,0
R78649,David Smith,Congo,2023-11-28 00:00:00,2023-11-28 00:00:00,SUV,Third-party,56.67,Paid,Not Cancelled,51.67
R52185,Mary Davis,Uruguay,2023-07-17 00:00:00,2023-07-22 00:00:00,Coupe,Online,496.55,Pending,Not Cancelled,-33.45
R20831,Anne Rivers,Burundi,2023-12-14 00:00:00,2023-12-18 00:00:00,SUV,Third-party,165.14,Pending,Cancelled,0
R50865,Maria Miles,Papua New Guinea,2023-11-18 00:00:00,2023-11-24 00:00:00,Convertible,In-Store,211.08,Paid,Not Cancelled,61.08
R67186,Edward Fitzpatrick,United Kingdom,2023-02-18 00:00:00,2023-02-23 00:00:00,SUV,Online,189.48,Paid,Cancelled,0
R74717,Nancy Shaw,Zimbabwe,2023-03-20 00:00:00,2023-03-23 00:00:00,Hatchback,Online,69.9,Pending,Not Cancelled,-372.1
R77279,Bruce Lewis,Jamaica,2023-09-18 00:00:00,2023-09-24 00:00:00,Hatchback,Online,52.19,Pending,Not Cancelled,344.19
R13019,Christina Harper,Zambia,2023-01-17 00:00:00,2023-01-21 00:00:00,Convertible,In-Store,163.99,Paid,Cancelled,0
R93711,Garrett Cox,Morocco,2023-08-16 00:00:00,2023-08-17 00:00:00,Sedan,Online,166.29,Paid,Not Cancelled,283.29
R95976,Grant Johnson,Netherlands,2023-10-07 00:00:00,2023-10-09 00:00:00,Coupe,Third-party,257.18,Paid,Cancelled,0
R63160,Anna Beard,Pitcairn Islands,2023-12-23 00:00:00,2023-12-29 00:00:00,Hatchback,Online,243.88,Pending,Not Cancelled,668.88
R34894,Alexandria Wilson,Niue,2023-05-23 00:00:00,2023-05-25 00:00:00,Convertible,Online,477.36,Pending,Not Cancelled,370.36
R14538,Elizabeth Young,Botswana,2023-08-25 00:00:00,2023-08-26 00:00:00,Coupe,In-Store,436.13,Pending,Not Cancelled,-188.87
R59675,Rodney Williams,Anguilla,2023-05-24 00:00:00,2023-05-25 00:00:00,Hatchback,Third-party,148.6,Pending,Cancelled,0
R54396,Joshua Jones,Georgia,2023-09-22 00:00:00,2023-09-24 00:00:00,Sedan,In-Store,86.42,Pending,Not Cancelled,-474.58
R65750,Richard Cook,Colombia,2023-11-16 00:00:00,2023-11-21 00:00:00,Hatchback,Third-party,131.8,Pending,Not Cancelled,70.8
R44842,Tiffany Cowan,Reunion,2023-09-30 00:00:00,2023-10-02 00:00:00,Convertible,Third-party,451.49,Pending,Cancelled,0
R94697,Timothy Melendez,Russian Federation,2023-12-14 00:00:00,2023-12-20 00:00:00,Convertible,Online,409.97,Pending,Not Cancelled,226.97
R19623,Nicholas Chen,Bhutan,2023-12-12 00:00:00,2023-12-12 00:00:00,Hatchback,Third-party,347.53,Paid,Not Cancelled,693.53
R35025,Michael Castro,Rwanda,2023-09-14 00:00:00,2023-09-18 00:00:00,Coupe,Third-party,231.85,Pending,Cancelled,0
R65768,Dawn Delacruz,Botswana,2023-08-12 00:00:00,2023-08-16 00:00:00,Convertible,Online,355.83,Pending,Not Cancelled,-224.17
R32558,Megan Caldwell,Lebanon,2023-08-21 00:00:00,2023-08-27 00:00:00,Sedan,In-Store,466.26,Paid,Cancelled,0
R55253,Jacqueline Johnson,Croatia,2023-05-09 00:00:00,2023-05-14 00:00:00,Hatchback,Online,73.25,Pending,Not Cancelled,30.25
R28828,Holly Carter,Tonga,2023-01-05 00:00:00,2023-01-08 00:00:00,Hatchback,Third-party,348.41,Paid,Not Cancelled,-73.59
R18634,Joseph Bradford,Montserrat,2023-10-06 00:00:00,2023-10-08 00:00:00,Convertible,Third-party,311.22,Paid,Not Cancelled,540.22
R05831,Shelia Suarez,Montserrat,2023-05-13 00:00:00,2023-05-19 00:00:00,Sedan,In-Store,62.29,Pending,Cancelled,0
R99777,Chris Smith,China,2023-09-30 00:00:00,2023-10-04 00:00:00,Coupe,Third-party,432.02,Pending,Cancelled,0
R61783,Luis Lester,Botswana,2023-03-13 00:00:00,2023-03-17 00:00:00,Sedan,Third-party,130.96,Paid,Cancelled,0
R37423,Thomas Hernandez,Tonga,2023-07-15 00:00:00,2023-07-21 00:00:00,Convertible,Third-party,118.22,Pending,Cancelled,0
R52649,Mr. Adam Lopez MD,Haiti,2023-09-29 00:00:00,2023-10-04 00:00:00,Convertible,Third-party,479.67,Paid,Not Cancelled,678.67
R81865,Jessica Oliver,Korea,2023-03-22 00:00:00,2023-03-22 00:00:00,Sedan,Online,147.87,Paid,Cancelled,0
R70589,Stephen Parker,Vanuatu,2023-05-26 00:00:00,2023-05-31 00:00:00,Sedan,Online,365.66,Paid,Not Cancelled,449.66
R81539,Tracy Thomas,Niue,2023-03-31 00:00:00,2023-04-04 00:00:00,Coupe,In-Store,443.63,Pending,Cancelled,0
R70245,Mary Savage,Guyana,2023-04-14 00:00:00,2023-04-19 00:00:00,Sedan,Online,335.71,Pending,Not Cancelled,-259.29
R12882,Ivan Peterson,Iraq,2023-05-02 00:00:00,2023-05-03 00:00:00,Hatchback,Online,471.35,Paid,Not Cancelled,145.35
R31491,Thomas Wheeler,French Southern Territories,2023-05-02 00:00:00,2023-05-02 00:00:00,Sedan,Online,364.6,Pending,Cancelled,0
R60415,Vanessa Smith,Ukraine,2023-09-06 00:00:00,2023-09-09 00:00:00,Sedan,Online,178.16,Paid,Not Cancelled,33.16
R78715,Jennifer Armstrong,Brunei Darussalam,2023-11-26 00:00:00,2023-12-01 00:00:00,Sedan,Third-party,166.19,Pending,Not Cancelled,-264.81
R57056,Dr. Brandon Sullivan,Brazil,2023-06-14 00:00:00,2023-06-15 00:00:00,Hatchback,In-Store,194.34,Paid,Cancelled,0
R24899,Laura Wu,Estonia,2023-12-23 00:00:00,2023-12-29 00:00:00,Hatchback,In-Store,175.14,Paid,Not Cancelled,661.14
R51457,Rachel Kirby,Italy,2023-03-05 00:00:00,2023-03-11 00:00:00,Convertible,Third-party,456.37,Paid,Cancelled,0
R95705,Natalie Mckinney,Nauru,2023-11-15 00:00:00,2023-11-18 00:00:00,SUV,Third-party,86.21,Paid,Not Cancelled,-529.79
R16286,Robert Mitchell,Bulgaria,2023-09-09 00:00:00,2023-09-13 00:00:00,Hatchback,Third-party,359.41,Paid,Cancelled,0
R41708,David Marks,British Virgin Islands,2023-12-27 00:00:00,2024-01-02 00:00:00,Convertible,In-Store,168.85,Paid,Cancelled,0
R69137,Brittany Stone,French Southern Territories,2023-04-22 00:00:00,2023-04-22 00:00:00,Convertible,In-Store,345.88,Pending,Not Cancelled,350.88
R38262,Gary Williams,Rwanda,2023-09-11 00:00:00,2023-09-16 00:00:00,SUV,Online,220.82,Pending,Not Cancelled,-332.18
R76277,Benjamin Carter,Mauritius,2023-09-19 00:00:00,2023-09-25 00:00:00,SUV,Online,487.81,Pending,Not Cancelled,198.81
R65959,Bryan Sutton,Syrian Arab Republic,2023-06-05 00:00:00,2023-06-05 00:00:00,Sedan,In-Store,346.81,Paid,Cancelled,0
R89615,Sarah Jones,Turkmenistan,2023-06-07 00:00:00,2023-06-09 00:00:00,Hatchback,Third-party,224.76,Pending,Not Cancelled,511.76
R14959,Michael Reed,Croatia,2023-04-11 00:00:00,2023-04-11 00:00:00,Sedan,In-Store,220.01,Pending,Not Cancelled,442.01
R44693,Christine Hall,Chad,2023-10-11 00:00:00,2023-10-17 00:00:00,Sedan,In-Store,161.68,Pending,Not Cancelled,599.68
R35602,Rebecca Carpenter,Kiribati,2023-02-20 00:00:00,2023-02-22 00:00:00,Coupe,Online,310.09,Paid,Not Cancelled,-90.91
R09608,Mary Sanchez,Puerto Rico,2023-08-16 00:00:00,2023-08-19 00:00:00,SUV,Third-party,95.47,Paid,Cancelled,0
R36632,Kathryn Smith,Ukraine,2023-08-19 00:00:00,2023-08-23 00:00:00,Sedan,Online,371.76,Paid,Not Cancelled,170.76
R35620,George Johnson,Taiwan,2023-06-01 00:00:00,2023-06-06 00:00:00,Coupe,In-Store,284.85,Pending,Cancelled,0
R38798,Marcus Ferguson,Trinidad and Tobago,2023-08-25 00:00:00,2023-08-30 00:00:00,Convertible,Online,345.9,Paid,Cancelled,0
R87489,Nicole Charles,Paraguay,2023-03-11 00:00:00,2023-03-14 00:00:00,Hatchback,Third-party,252.86,Pending,Cancelled,0
R46931,Jonathan Mckenzie,Suriname,2023-03-31 00:00:00,2023-04-03 00:00:00,Hatchback,In-Store,227.87,Paid,Not Cancelled,-317.13
R27770,Michelle Hurley,Greenland,2023-03-24 00:00:00,2023-03-25 00:00:00,Sedan,In-Store,411.25,Paid,Not Cancelled,841.25
R13390,Mr. Christopher Decker,Kazakhstan,2023-11-19 00:00:00,2023-11-21 00:00:00,Convertible,Online,314.75,Pending,Not Cancelled,-357.25
R61582,Jeremy Mcintyre,Sierra Leone,2023-08-11 00:00:00,2023-08-17 00:00:00,Sedan,Online,259.7,Pending,Cancelled,0
R03649,Michelle Moran,Romania,2023-08-18 00:00:00,2023-08-22 00:00:00,Hatchback,Third-party,265.59,Paid,Not Cancelled,-12.41
R86779,Christine Soto,Djibouti,2023-05-27 00:00:00,2023-05-28 00:00:00,Coupe,Third-party,147.84,Pending,Not Cancelled,-320.16
R94815,James Jordan,Monaco,2023-04-14 00:00:00,2023-04-20 00:00:00,SUV,Online,314.77,Pending,Cancelled,0
R52311,Zachary Klein,Netherlands,2023-12-22 00:00:00,2023-12-23 00:00:00,SUV,Online,285.3,Pending,Not Cancelled,430.3
R80396,Phillip Munoz,Finland,2023-04-05 00:00:00,2023-04-09 00:00:00,Hatchback,Online,192.59,Paid,Cancelled,0
R63011,David Gonzalez,Myanmar,2023-08-11 00:00:00,2023-08-17 00:00:00,Coupe,Online,351.86,Pending,Cancelled,0
R02777,Alan Freeman,Mali,2023-11-04 00:00:00,2023-11-09 00:00:00,Convertible,In-Store,345.64,Pending,Not Cancelled,551.64
R03595,Benjamin Gonzalez,Namibia,2023-10-14 00:00:00,2023-10-15 00:00:00,Hatchback,In-Store,344.75,Paid,Cancelled,0
R09269,Sean Simmons,Philippines,2023-10-07 00:00:00,2023-10-09 00:00:00,Hatchback,In-Store,126.39,Paid,Not Cancelled,611.39
R41550,Kimberly Turner,Croatia,2023-01-10 00:00:00,2023-01-12 00:00:00,Coupe,Online,334.57,Pending,Cancelled,0
R03026,John Medina,Portugal,2023-04-30 00:00:00,2023-05-04 00:00:00,SUV,Online,217.45,Pending,Not Cancelled,-260.55
R02984,Jillian Leon,Suriname,2023-10-14 00:00:00,2023-10-18 00:00:00,Hatchback,Online,245.05,Paid,Cancelled,0
R83961,Emily Hunt,Cote d'Ivoire,2023-12-21 00:00:00,2023-12-27 00:00:00,Sedan,Third-party,367.4,Paid,Cancelled,0
R33861,Bryan Gray,Bulgaria,2023-05-27 00:00:00,2023-05-30 00:00:00,Coupe,In-Store,321.52,Paid,Not Cancelled,627.52
R31091,Madison Moyer,Yemen,2023-11-14 00:00:00,2023-11-14 00:00:00,Hatchback,Online,433.74,Pending,Cancelled,0
R20311,Michael Ward,United States Minor Outlying Islands,2023-02-05 00:00:00,2023-02-11 00:00:00,Coupe,Online,62.65,Pending,Not Cancelled,493.65
R85036,Roberta Stone,Cape Verde,2023-02-10 00:00:00,2023-02-16 00:00:00,SUV,Third-party,373.37,Pending,Cancelled,0
R95501,Johnny Black,Mayotte,2023-01-04 00:00:00,2023-01-08 00:00:00,Hatchback,Third-party,113.62,Pending,Cancelled,0
R21960,Derrick Erickson,Czech Republic,2023-03-20 00:00:00,2023-03-20 00:00:00,SUV,In-Store,137.37,Pending,Not Cancelled,98.37
R28072,Ivan Brown,Qatar,2023-09-17 00:00:00,2023-09-22 00:00:00,SUV,Third-party,178.87,Pending,Not Cancelled,251.87
R82254,David Glass,Mali,2023-06-05 00:00:00,2023-06-08 00:00:00,Hatchback,In-Store,288.67,Pending,Cancelled,0
R48435,Carrie Barr,Monaco,2023-08-17 00:00:00,2023-08-18 00:00:00,Coupe,Online,362.49,Pending,Not Cancelled,-132.51
R40731,David Davenport,Anguilla,2023-07-12 00:00:00,2023-07-15 00:00:00,Coupe,Online,134.73,Pending,Not Cancelled,106.73
R53309,Julie Cruz,Chad,2023-03-29 00:00:00,2023-03-31 00:00:00,Sedan,Third-party,366.33,Paid,Not Cancelled,-224.67
R73142,Julie Mcconnell,Albania,2023-09-13 00:00:00,2023-09-14 00:00:00,Sedan,Third-party,98.85,Paid,Not Cancelled,-278.15
R91213,Anthony Burns,Micronesia,2023-02-17 00:00:00,2023-02-23 00:00:00,Convertible,In-Store,308.37,Paid,Not Cancelled,99.37
R60674,Patricia Webb,Christmas Island,2023-05-23 00:00:00,2023-05-23 00:00:00,Hatchback,In-Store,187.33,Pending,Not Cancelled,324.33
R82323,Melissa Evans,Iran,2023-03-01 00:00:00,2023-03-05 00:00:00,Convertible,Online,323.76,Paid,Cancelled,0
R13191,Sara Robinson,Iran,2023-07-30 00:00:00,2023-08-01 00:00:00,Hatchback,Third-party,384.95,Pending,Not Cancelled,294.95
R86997,Daniel Moore,Puerto Rico,2023-03-18 00:00:00,2023-03-21 00:00:00,Coupe,In-Store,197.66,Paid,Cancelled,0
R92835,Robert Smith,United States Virgin Islands,2023-09-17 00:00:00,2023-09-18 00:00:00,Coupe,Third-party,132.73,Pending,Not Cancelled,-505.27
R82421,Maria Smith,Nauru,2023-07-07 00:00:00,2023-07-09 00:00:00,Hatchback,Online,306.37,Pending,Not Cancelled,6.37
R17508,Angela Anderson,Nepal,2023-06-06 00:00:00,2023-06-10 00:00:00,Convertible,Third-party,207.22,Paid,Not Cancelled,-133.78
R43422,Heather Wagner,Isle of Man,2023-06-18 00:00:00,2023-06-24 00:00:00,Coupe,Third-party,268.31,Paid,Not Cancelled,487.31
R47763,Jason Richards,Belarus,2023-08-04 00:00:00,2023-08-09 00:00:00,Sedan,In-Store,103.34,Paid,Not Cancelled,121.34
R27323,Aaron Salazar,Mayotte,2023-09-18 00:00:00,2023-09-22 00:00:00,SUV,In-Store,89.64,Pending,Not Cancelled,-606.36
R10816,Cindy Ortiz,Iceland,2023-04-28 00:00:00,2023-04-28 00:00:00,Sedan,In-Store,252.42,Pending,Not Cancelled,-339.58
R52084,Cindy Robbins,Canada,2023-01-06 00:00:00,2023-01-10 00:00:00,Sedan,Third-party,100.18,Paid,Cancelled,0
R05010,Jason Lopez,Svalbard & Jan Mayen Islands,2023-08-08 00:00:00,2023-08-14 00:00:00,Coupe,In-Store,237.12,Pending,Cancelled,0
R86397,Robert Brown,Andorra,2023-09-27 00:00:00,2023-10-01 00:00:00,Hatchback,Third-party,310.83,Paid,Cancelled,0
R60759,Laura Davis,Rwanda,2023-07-17 00:00:00,2023-07-18 00:00:00,SUV,Third-party,264.65,Paid,Not Cancelled,412.65
R09286,Heather Foley,Belize,2023-12-15 00:00:00,2023-12-21 00:00:00,Coupe,In-Store,279.51,Pending,Cancelled,0
R25546,Paul Nunez,Panama,2023-04-01 00:00:00,2023-04-03 00:00:00,Coupe,Third-party,122.09,Paid,Cancelled,0
R33387,Richard Murphy,Sri Lanka,2023-04-11 00:00:00,2023-04-16 00:00:00,SUV,In-Store,386.19,Paid,Not Cancelled,840.19
R78097,Matthew Perkins,Turkey,2023-10-27 00:00:00,2023-10-31 00:00:00,Hatchback,Online,127.46,Paid,Not Cancelled,-210.54
R43529,Jimmy Jones,Chad,2023-05-02 00:00:00,2023-05-03 00:00:00,Hatchback,Online,375.49,Paid,Not Cancelled,-103.51
R07503,Amber Schmidt,Tunisia,2023-03-08 00:00:00,2023-03-11 00:00:00,Convertible,Online,355.01,Pending,Not Cancelled,251.01
R95023,Christopher Perkins,Sao Tome and Principe,2023-04-08 00:00:00,2023-04-12 00:00:00,Coupe,Third-party,235.36,Paid,Cancelled,0
R04254,Jesus Thomas,Hungary,2023-10-16 00:00:00,2023-10-17 00:00:00,Coupe,Online,193.2,Paid,Not Cancelled,354.2
R42249,Deborah Ferguson,Saint Pierre and Miquelon,2023-06-10 00:00:00,2023-06-16 00:00:00,Sedan,Third-party,438.35,Paid,Cancelled,0
R43955,Casey Martin,Christmas Island,2023-03-07 00:00:00,2023-03-12 00:00:00,Hatchback,Online,431.99,Paid,Cancelled,0
R07573,Jennifer Gordon,Bolivia,2023-03-14 00:00:00,2023-03-18 00:00:00,SUV,Third-party,419.6,Pending,Cancelled,0
R16691,Robert Davis,British Indian Ocean Territory (Chagos Archipelago),2023-06-17 00:00:00,2023-06-22 00:00:00,Sedan,Online,497.59,Paid,Cancelled,0
R39521,Ethan Anderson,Denmark,2023-02-20 00:00:00,2023-02-21 00:00:00,Coupe,Online,52.82,Pending,Not Cancelled,-37.18
R53270,Christopher Wilson,United States Minor Outlying Islands,2023-02-16 00:00:00,2023-02-16 00:00:00,SUV,Third-party,293.95,Pending,Not Cancelled,-90.05
R08173,Jeffrey Lucas,Algeria,2023-10-11 00:00:00,2023-10-11 00:00:00,Hatchback,In-Store,321.07,Paid,Cancelled,0
R00994,Aaron Smith,Brunei Darussalam,2023-05-15 00:00:00,2023-05-20 00:00:00,Convertible,Online,334.9,Pending,Cancelled,0
R20169,Jacob Martinez,Trinidad and Tobago,2023-02-25 00:00:00,2023-02-28 00:00:00,Sedan,Third-party,483.87,Pending,Not Cancelled,949.87
R20758,Brett Porter,Liberia,2023-10-10 00:00:00,2023-10-10 00:00:00,Coupe,In-Store,105.88,Paid,Cancelled,0
R41899,Crystal Dalton,Costa Rica,2023-08-09 00:00:00,2023-08-11 00:00:00,Convertible,Online,75.33,Pending,Cancelled,0
R73386,James Ferguson,Turkey,2023-10-22 00:00:00,2023-10-28 00:00:00,Convertible,Online,213.68,Paid,Not Cancelled,670.68
R34834,Marcus Perez,Lesotho,2023-11-23 00:00:00,2023-11-25 00:00:00,Coupe,In-Store,242.55,Pending,Not Cancelled,-296.45
R82182,Sarah Johnson,Mali,2023-04-06 00:00:00,2023-04-07 00:00:00,Sedan,Third-party,160.44,Pending,Not Cancelled,432.44
R02439,Edwin Stokes,Papua New Guinea,2023-01-27 00:00:00,2023-02-02 00:00:00,Sedan,Online,319.7,Paid,Not Cancelled,479.7
R38821,Ashley Hughes,Bulgaria,2023-07-02 00:00:00,2023-07-04 00:00:00,Convertible,In-Store,343.57,Paid,Not Cancelled,-125.43
R05456,John Saunders,Taiwan,2023-11-03 00:00:00,2023-11-07 00:00:00,SUV,In-Store,112.62,Pending,Not Cancelled,-211.38
R82895,Pamela Garcia,Peru,2023-07-13 00:00:00,2023-07-15 00:00:00,Convertible,Third-party,170.54,Pending,Cancelled,0
R35569,Jasmine Mitchell,Cook Islands,2023-11-01 00:00:00,2023-11-01 00:00:00,Hatchback,In-Store,336.32,Pending,Cancelled,0
R99331,Hannah Shaw,Aruba,2023-07-07 00:00:00,2023-07-11 00:00:00,SUV,Third-party,301.71,Pending,Cancelled,0
R33374,John Herrera,Lithuania,2023-04-27 00:00:00,2023-05-02 00:00:00,Sedan,Third-party,294.44,Pending,Cancelled,0
R18004,Alexandra Ramirez,Ethiopia,2023-10-02 00:00:00,2023-10-03 00:00:00,Coupe,Online,425.74,Paid,Not Cancelled,478.74
R49251,Jerry Shepherd,Bulgaria,2023-04-05 00:00:00,2023-04-06 00:00:00,Coupe,In-Store,349,Paid,Cancelled,0
R89495,Jessica Atkins,San Marino,2023-11-16 00:00:00,2023-11-20 00:00:00,Coupe,Third-party,296.45,Paid,Not Cancelled,-63.55
R71946,James Johnson,Ecuador,2024-01-04 00:00:00,2024-01-07 00:00:00,Coupe,Third-party,147.97,Paid,Not Cancelled,269.97
R40751,Katrina Howard,Gambia,2023-10-14 00:00:00,2023-10-20 00:00:00,SUV,Third-party,273.47,Pending,Not Cancelled,-67.53
R25259,Angela Edwards,Monaco,2023-03-07 00:00:00,2023-03-12 00:00:00,Coupe,In-Store,284.9,Paid,Cancelled,0
R56765,Christine Keith,Nauru,2023-08-12 00:00:00,2023-08-15 00:00:00,Coupe,In-Store,52.62,Pending,Cancelled,0
R54150,Rhonda West,Timor-Leste,2023-06-21 00:00:00,2023-06-25 00:00:00,Convertible,Online,330.07,Pending,Not Cancelled,-237.93
R52566,Sandra Savage,Nicaragua,2023-12-14 00:00:00,2023-12-20 00:00:00,SUV,In-Store,196.92,Pending,Not Cancelled,-244.08
R88377,Stephanie Boyer,Saint Kitts and Nevis,2023-02-22 00:00:00,2023-02-25 00:00:00,SUV,Online,478.61,Paid,Not Cancelled,160.61
R76758,David Clark,Cameroon,2023-09-23 00:00:00,2023-09-23 00:00:00,Sedan,Online,235.68,Paid,Not Cancelled,58.68
R02392,Tammy Gordon,Uganda,2023-12-03 00:00:00,2023-12-05 00:00:00,Coupe,Online,213.04,Pending,Not Cancelled,313.04
R05506,Sydney Paul,Turks and Caicos Islands,2023-10-25 00:00:00,2023-10-30 00:00:00,SUV,In-Store,276.34,Pending,Cancelled,0
R83154,Jennifer Reed,Bosnia and Herzegovina,2023-02-07 00:00:00,2023-02-09 00:00:00,Coupe,Online,435.44,Pending,Not Cancelled,753.44
R02109,Whitney Osborne,French Guiana,2023-05-13 00:00:00,2023-05-15 00:00:00,Sedan,Third-party,262.16,Paid,Cancelled,0
R82708,Christopher Adkins,Hungary,2023-12-13 00:00:00,2023-12-17 00:00:00,SUV,Online,134.05,Pending,Not Cancelled,-250.95
R28230,Madeline Willis,Indonesia,2023-05-04 00:00:00,2023-05-04 00:00:00,Convertible,Online,181.02,Pending,Not Cancelled,217.02
R87484,Tyler Good,Niger,2023-07-12 00:00:00,2023-07-17 00:00:00,SUV,Online,383.03,Paid,Cancelled,0
R52485,Steven Porter,Slovakia (Slovak Republic),2023-06-12 00:00:00,2023-06-17 00:00:00,Convertible,In-Store,264.9,Paid,Cancelled,0
R59540,Dana Morales,Korea,2023-11-12 00:00:00,2023-11-14 00:00:00,Coupe,In-Store,490.63,Paid,Not Cancelled,809.63
R63443,Jeffery Garcia,Peru,2023-03-14 00:00:00,2023-03-14 00:00:00,Coupe,Online,311.42,Paid,Not Cancelled,410.42
R49230,Angela Sosa,Panama,2023-11-21 00:00:00,2023-11-22 00:00:00,Convertible,Third-party,53.11,Pending,Not Cancelled,208.11
R10559,Jeffrey Rodriguez,Congo,2023-07-15 00:00:00,2023-07-21 00:00:00,Sedan,Third-party,56.33,Pending,Not Cancelled,-207.67
R23695,Lisa Robinson,United States Minor Outlying Islands,2023-08-08 00:00:00,2023-08-13 00:00:00,SUV,In-Store,306.81,Paid,Not Cancelled,-315.19
R48933,Jorge Ayala,United Kingdom,2023-11-19 00:00:00,2023-11-22 00:00:00,SUV,In-Store,93.08,Pending,Cancelled,0
R66984,Dr. Kelly Taylor,Falkland Islands (Malvinas),2023-02-09 00:00:00,2023-02-09 00:00:00,Sedan,Third-party,90.7,Pending,Not Cancelled,-308.3
R18846,David Lewis,Haiti,2023-01-16 00:00:00,2023-01-21 00:00:00,SUV,Online,111.76,Pending,Cancelled,0
R51089,Cathy Lam,Ireland,2023-05-07 00:00:00,2023-05-08 00:00:00,Hatchback,Third-party,494.29,Paid,Cancelled,0
R48186,Richard Roberts,India,2023-05-19 00:00:00,2023-05-21 00:00:00,Hatchback,Third-party,217.91,Paid,Not Cancelled,-299.09
R76557,Jose Callahan,Russian Federation,2023-11-01 00:00:00,2023-11-07 00:00:00,SUV,In-Store,238.1,Pending,Not Cancelled,667.1
